session_id,event_type,timestamp,page,event_data
session_1761945339854_4agjst254,time_update,2025-10-31T21:51:34.910Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1399}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:52:02.275Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1497}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:52:04.914Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1429}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T21:52:13.542Z,podium,"{""timeOnPage"": 61, ""totalTime"": 318}"
session_1761946026261_778t3192a,time_update,2025-10-31T21:52:18.534Z,podium,"{""timeOnPage"": 60, ""totalTime"": 394}"
session_1761945196255_tkphcgf6s,time_update,2025-10-31T21:52:18.534Z,podium,"{""timeOnPage"": 60, ""totalTime"": 867}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:52:32.483Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1527}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:52:34.927Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1459}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:53:02.725Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1557}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:53:05.031Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1489}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T21:53:14.534Z,podium,"{""timeOnPage"": 61, ""totalTime"": 379}"
session_1761946026261_778t3192a,time_update,2025-10-31T21:53:18.550Z,podium,"{""timeOnPage"": 60, ""totalTime"": 454}"
session_1761945196255_tkphcgf6s,time_update,2025-10-31T21:53:18.550Z,podium,"{""timeOnPage"": 60, ""totalTime"": 927}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:53:33.488Z,podium,"{""timeOnPage"": 31, ""totalTime"": 1588}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:53:35.099Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1519}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:54:05.133Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1549}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:54:03.494Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1618}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T21:54:15.533Z,podium,"{""timeOnPage"": 61, ""totalTime"": 440}"
session_1761946026261_778t3192a,time_update,2025-10-31T21:54:18.533Z,podium,"{""timeOnPage"": 60, ""totalTime"": 514}"
session_1761945196255_tkphcgf6s,time_update,2025-10-31T21:54:18.533Z,podium,"{""timeOnPage"": 60, ""totalTime"": 987}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:54:36.574Z,podium,"{""timeOnPage"": 31, ""totalTime"": 1580}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:54:40.458Z,podium,"{""timeOnPage"": 37, ""totalTime"": 1655}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:55:07.735Z,podium,"{""timeOnPage"": 31, ""totalTime"": 1611}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:55:10.466Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1685}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T21:55:16.539Z,podium,"{""timeOnPage"": 61, ""totalTime"": 501}"
session_1761946026261_778t3192a,time_update,2025-10-31T21:55:18.532Z,podium,"{""timeOnPage"": 60, ""totalTime"": 574}"
session_1761945196255_tkphcgf6s,time_update,2025-10-31T21:55:18.532Z,podium,"{""timeOnPage"": 60, ""totalTime"": 1047}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:55:37.734Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1641}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:55:40.557Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1715}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:56:07.739Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1671}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:56:10.687Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1745}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T21:56:17.542Z,podium,"{""timeOnPage"": 61, ""totalTime"": 562}"
session_1761946026261_778t3192a,time_update,2025-10-31T21:56:18.538Z,podium,"{""timeOnPage"": 60, ""totalTime"": 634}"
session_1761945196255_tkphcgf6s,time_update,2025-10-31T21:56:18.538Z,podium,"{""timeOnPage"": 60, ""totalTime"": 1107}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:56:37.815Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1701}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:56:40.699Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1775}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:57:08.081Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1732}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:57:10.951Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1805}"
session_1761945196255_tkphcgf6s,time_update,2025-10-31T21:57:18.543Z,podium,"{""timeOnPage"": 60, ""totalTime"": 1167}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T21:57:18.543Z,podium,"{""timeOnPage"": 61, ""totalTime"": 623}"
session_1761946026261_778t3192a,time_update,2025-10-31T21:57:18.543Z,podium,"{""timeOnPage"": 60, ""totalTime"": 694}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:57:38.306Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1762}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:57:41.052Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1836}"
session_1761946026261_778t3192a,page_visible,2025-10-31T21:58:02.723Z,podium,{}
session_1761946026261_778t3192a,time_update,2025-10-31T21:58:02.724Z,podium,"{""timeOnPage"": 0, ""totalTime"": 694}"
session_1761945339854_4agjst254,page_visible,2025-10-31T21:58:03.001Z,podium,{}
session_1761945339854_4agjst254,time_update,2025-10-31T21:58:05.598Z,podium,"{""timeOnPage"": 3, ""totalTime"": 1765}"
session_1761945339854_4agjst254,page_hidden,2025-10-31T21:58:05.619Z,podium,{}
session_1761946026261_778t3192a,time_update,2025-10-31T21:58:07.490Z,podium,"{""timeOnPage"": 5, ""totalTime"": 699}"
session_1761946026261_778t3192a,page_hidden,2025-10-31T21:58:07.493Z,podium,{}
session_1761946026261_778t3192a,page_visible,2025-10-31T21:58:07.839Z,podium,{}
session_1761945339854_4agjst254,page_visible,2025-10-31T21:58:07.914Z,podium,{}
session_1761945339854_4agjst254,time_update,2025-10-31T21:58:08.324Z,podium,"{""timeOnPage"": 0, ""totalTime"": 1765}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:58:09.062Z,podium,"{""timeOnPage"": 1, ""totalTime"": 1766}"
session_1761945339854_4agjst254,page_hidden,2025-10-31T21:58:09.072Z,podium,{}
session_1761945934021_7hi1bxa28,page_visible,2025-10-31T21:58:09.180Z,podium,{}
session_1761945934021_7hi1bxa28,time_update,2025-10-31T21:58:09.191Z,podium,"{""timeOnPage"": 0, ""totalTime"": 623}"
session_1761946026261_778t3192a,time_update,2025-10-31T21:58:09.442Z,podium,"{""timeOnPage"": 2, ""totalTime"": 700}"
session_1761946026261_778t3192a,page_hidden,2025-10-31T21:58:09.443Z,podium,{}
session_1761945339854_4agjst254,time_update,2025-10-31T21:58:11.059Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1866}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T21:58:11.882Z,podium,"{""timeOnPage"": 3, ""totalTime"": 626}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T21:58:12.720Z,podium,"{""timeOnPage"": 1, ""totalTime"": 627}"
session_1761945934021_7hi1bxa28,session_end,2025-10-31T21:58:12.721Z,podium,"{""totalDuration"": 627, ""totalEvents"": 80}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T21:58:12.837Z,podium,"{""timeOnPage"": 0, ""totalTime"": 627}"
session_1761945934021_7hi1bxa28,page_view,2025-10-31T21:58:13.054Z,podium,"{""page"": ""input""}"
session_1761945934021_7hi1bxa28,location_updated,2025-10-31T21:58:13.333Z,podium,"{""ip"": ""127.0.0.1"", ""location"": {""city"": """", ""region"": """", ""country"": """", ""country_code"": """", ""latitude"": """", ""longitude"": """", ""timezone"": """"}}"
session_1761945934021_7hi1bxa28,scroll_depth,2025-10-31T21:58:15.141Z,podium,"{""depth"": 100}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:16.123Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:16.962Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:17.698Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:18.586Z,podium,"{""element"": ""canvas""}"
session_1761945196255_tkphcgf6s,time_update,2025-10-31T21:58:18.538Z,podium,"{""timeOnPage"": 60, ""totalTime"": 1227}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:19.466Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:19.730Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:20.188Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:20.467Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:21.129Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:22.683Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:23.042Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:23.257Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:23.493Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:23.697Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:24.001Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:24.490Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:27.146Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:28.233Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:29.530Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:29.801Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:30.033Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:30.449Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:31.833Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:32.449Z,podium,"{""element"": ""canvas""}"
session_1761946026261_778t3192a,time_update,2025-10-31T21:58:32.541Z,podium,"{""timeOnPage"": 23, ""totalTime"": 723}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:58:38.331Z,podium,"{""timeOnPage"": 29, ""totalTime"": 1795}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:58:41.276Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1896}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T21:58:43.052Z,podium,"{""timeOnPage"": 30, ""totalTime"": 30}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:47.761Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:48.385Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:49.073Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:49.874Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:50.249Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:50.659Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:50.977Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:51.409Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:51.667Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:51.897Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:52.105Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:52.354Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:52.577Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:52.777Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:52.977Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:53.562Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:53.762Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:53.986Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:54.217Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:54.457Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:54.820Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:55.209Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:55.569Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:56.250Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:56.697Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:57.041Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:57.409Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:57.633Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:57.986Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:58.458Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:58.985Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:59.281Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:58:59.641Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:59:00.042Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:59:00.433Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:59:00.769Z,podium,"{""element"": ""canvas""}"
session_1761945934021_7hi1bxa28,triangle_interaction,2025-10-31T21:59:00.978Z,podium,"{""element"": ""canvas""}"
session_1761946026261_778t3192a,time_update,2025-10-31T21:59:02.528Z,podium,"{""timeOnPage"": 30, ""totalTime"": 753}"
session_1761946026261_778t3192a,page_visible,2025-10-31T21:59:06.734Z,podium,{}
session_1761945339854_4agjst254,page_visible,2025-10-31T21:59:06.782Z,podium,{}
session_1761945339854_4agjst254,time_update,2025-10-31T21:59:08.181Z,podium,"{""timeOnPage"": 1, ""totalTime"": 1796}"
session_1761945339854_4agjst254,page_hidden,2025-10-31T21:59:08.185Z,podium,{}
session_1761946026261_778t3192a,time_update,2025-10-31T21:59:08.194Z,podium,"{""timeOnPage"": 1, ""totalTime"": 755}"
session_1761946026261_778t3192a,page_hidden,2025-10-31T21:59:08.236Z,podium,{}
session_1761945339854_4agjst254,time_update,2025-10-31T21:59:09.182Z,podium,"{""timeOnPage"": 1, ""totalTime"": 1797}"
session_1761946026261_778t3192a,page_visible,2025-10-31T21:59:10.472Z,podium,{}
session_1761945339854_4agjst254,page_visible,2025-10-31T21:59:10.522Z,podium,{}
session_1761946026261_778t3192a,time_update,2025-10-31T21:59:11.043Z,podium,"{""timeOnPage"": 1, ""totalTime"": 755}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:59:11.036Z,podium,"{""timeOnPage"": 1, ""totalTime"": 1798}"
session_1761946026261_778t3192a,page_hidden,2025-10-31T21:59:11.044Z,podium,{}
session_1761945339854_4agjst254,page_hidden,2025-10-31T21:59:11.048Z,podium,{}
session_1761946026261_778t3192a,page_visible,2025-10-31T21:59:11.107Z,podium,{}
session_1761945339854_4agjst254,page_visible,2025-10-31T21:59:11.139Z,podium,{}
session_1761945339854_4agjst254,time_update,2025-10-31T21:59:11.355Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1926}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:59:11.744Z,podium,"{""timeOnPage"": 1, ""totalTime"": 1798}"
session_1761945339854_4agjst254,page_hidden,2025-10-31T21:59:11.760Z,podium,{}
session_1761946026261_778t3192a,time_update,2025-10-31T21:59:11.676Z,podium,"{""timeOnPage"": 1, ""totalTime"": 756}"
session_1761946026261_778t3192a,page_hidden,2025-10-31T21:59:11.677Z,podium,{}
session_1761945934021_7hi1bxa28,time_update,2025-10-31T21:59:11.685Z,podium,"{""timeOnPage"": 29, ""totalTime"": 59}"
session_1761945934021_7hi1bxa28,page_hidden,2025-10-31T21:59:11.689Z,podium,{}
session_1761945934021_7hi1bxa28,time_update,2025-10-31T21:59:14.362Z,podium,"{""timeOnPage"": 3, ""totalTime"": 61}"
session_1761945196255_tkphcgf6s,time_update,2025-10-31T21:59:18.529Z,podium,"{""timeOnPage"": 60, ""totalTime"": 1287}"
session_1761946026261_778t3192a,time_update,2025-10-31T21:59:32.540Z,podium,"{""timeOnPage"": 21, ""totalTime"": 777}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:59:39.480Z,podium,"{""timeOnPage"": 28, ""totalTime"": 1826}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T21:59:45.246Z,podium,"{""timeOnPage"": 31, ""totalTime"": 92}"
session_1761945339854_4agjst254,time_update,2025-10-31T21:59:45.246Z,podium,"{""timeOnPage"": 34, ""totalTime"": 1960}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:00:02.531Z,podium,"{""timeOnPage"": 30, ""totalTime"": 807}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:00:09.487Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1856}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:00:13.540Z,podium,"{""timeOnPage"": 28, ""totalTime"": 120}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:00:16.267Z,podium,"{""timeOnPage"": 31, ""totalTime"": 1991}"
session_1761945934021_7hi1bxa28,page_visible,2025-10-31T22:00:28.327Z,podium,{}
session_1761946026261_778t3192a,page_visible,2025-10-31T22:00:28.317Z,podium,{}
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:00:29.854Z,podium,"{""timeOnPage"": 2, ""totalTime"": 122}"
session_1761945934021_7hi1bxa28,page_hidden,2025-10-31T22:00:29.866Z,podium,{}
session_1761946026261_778t3192a,time_update,2025-10-31T22:00:29.837Z,podium,"{""timeOnPage"": 2, ""totalTime"": 808}"
session_1761946026261_778t3192a,page_hidden,2025-10-31T22:00:29.840Z,podium,{}
session_1761945339854_4agjst254,page_visible,2025-10-31T22:00:28.686Z,podium,{}
session_1761945339854_4agjst254,time_update,2025-10-31T22:00:31.126Z,podium,"{""timeOnPage"": 2, ""totalTime"": 1859}"
session_1761945339854_4agjst254,page_hidden,2025-10-31T22:00:31.133Z,podium,{}
session_1761945934021_7hi1bxa28,page_visible,2025-10-31T22:00:33.253Z,podium,{}
session_1761946026261_778t3192a,page_visible,2025-10-31T22:00:33.247Z,podium,{}
session_1761946026261_778t3192a,time_update,2025-10-31T22:00:33.249Z,podium,"{""timeOnPage"": 0, ""totalTime"": 808}"
session_1761945339854_4agjst254,page_visible,2025-10-31T22:00:33.571Z,podium,{}
session_1761945339854_4agjst254,time_update,2025-10-31T22:00:35.762Z,podium,"{""timeOnPage"": 2, ""totalTime"": 1861}"
session_1761945339854_4agjst254,page_hidden,2025-10-31T22:00:35.765Z,podium,{}
session_1761946026261_778t3192a,time_update,2025-10-31T22:00:35.818Z,podium,"{""timeOnPage"": 3, ""totalTime"": 811}"
session_1761946026261_778t3192a,page_hidden,2025-10-31T22:00:35.820Z,podium,{}
session_1761945339854_4agjst254,time_update,2025-10-31T22:00:39.587Z,podium,"{""timeOnPage"": 4, ""totalTime"": 1865}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:00:43.066Z,podium,"{""timeOnPage"": 10, ""totalTime"": 132}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:00:45.871Z,podium,"{""timeOnPage"": 3, ""totalTime"": 135}"
session_1761945934021_7hi1bxa28,page_hidden,2025-10-31T22:00:46.532Z,podium,{}
session_1761945339854_4agjst254,time_update,2025-10-31T22:00:47.429Z,podium,"{""timeOnPage"": 31, ""totalTime"": 2022}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:01:02.534Z,podium,"{""timeOnPage"": 27, ""totalTime"": 838}"
session_1761946026261_778t3192a,page_visible,2025-10-31T22:01:06.637Z,podium,{}
session_1761945339854_4agjst254,page_visible,2025-10-31T22:01:06.799Z,podium,{}
session_1761945339854_4agjst254,time_update,2025-10-31T22:01:09.587Z,podium,"{""timeOnPage"": 3, ""totalTime"": 1867}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:01:13.538Z,podium,"{""timeOnPage"": 28, ""totalTime"": 162}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:01:17.654Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2052}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:01:19.577Z,podium,"{""timeOnPage"": 10, ""totalTime"": 1877}"
session_1761945339854_4agjst254,page_hidden,2025-10-31T22:01:19.585Z,podium,{}
session_1761946026261_778t3192a,time_update,2025-10-31T22:01:19.565Z,podium,"{""timeOnPage"": 13, ""totalTime"": 851}"
session_1761946026261_778t3192a,page_hidden,2025-10-31T22:01:19.648Z,podium,{}
session_1761946026261_778t3192a,time_update,2025-10-31T22:01:32.536Z,podium,"{""timeOnPage"": 13, ""totalTime"": 864}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:01:39.796Z,podium,"{""timeOnPage"": 20, ""totalTime"": 1898}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:01:43.537Z,podium,"{""timeOnPage"": 30, ""totalTime"": 192}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:01:47.672Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2082}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:02:02.531Z,podium,"{""timeOnPage"": 30, ""totalTime"": 894}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:02:10.022Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1928}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:02:17.805Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2112}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:02:18.536Z,podium,"{""timeOnPage"": 35, ""totalTime"": 227}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:02:40.030Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1958}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:02:47.814Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2142}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:03:03.580Z,podium,"{""timeOnPage"": 61, ""totalTime"": 955}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:03:10.038Z,podium,"{""timeOnPage"": 30, ""totalTime"": 1988}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:03:18.538Z,podium,"{""timeOnPage"": 60, ""totalTime"": 287}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:03:18.552Z,podium,"{""timeOnPage"": 31, ""totalTime"": 2173}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:03:40.244Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2018}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:03:51.258Z,podium,"{""timeOnPage"": 33, ""totalTime"": 2206}"
session_1761946026261_778t3192a,time_update,2025-10-31T22:04:04.530Z,podium,"{""timeOnPage"": 61, ""totalTime"": 1016}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:04:10.254Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2048}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:04:18.537Z,podium,"{""timeOnPage"": 60, ""totalTime"": 347}"
session_1761945339854_4agjst254,time_update,2025-10-31T22:04:21.335Z,podium,"{""timeOnPage"": 30, ""totalTime"": 2236}"
session_1761946026261_778t3192a,page_visible,2025-10-31T22:04:29.348Z,podium,{}
session_1761945339854_4agjst254,page_visible,2025-10-31T22:04:29.549Z,podium,{}
session_1761945934021_7hi1bxa28,page_visible,2025-10-31T22:04:30.789Z,podium,{}
session_1761945339854_4agjst254,time_update,2025-10-31T22:04:30.779Z,podium,"{""timeOnPage"": 1, ""totalTime"": 2049}"
session_1761945339854_4agjst254,page_hidden,2025-10-31T22:04:30.895Z,podium,{}
session_1761946026261_778t3192a,time_update,2025-10-31T22:04:31.166Z,podium,"{""timeOnPage"": 2, ""totalTime"": 1017}"
session_1761946026261_778t3192a,page_hidden,2025-10-31T22:04:31.170Z,podium,{}
session_1761946026261_778t3192a,time_update,2025-10-31T22:04:32.598Z,podium,"{""timeOnPage"": 1, ""totalTime"": 1019}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:04:36.755Z,podium,"{""timeOnPage"": 6, ""totalTime"": 353}"
session_1761945934021_7hi1bxa28,session_end,2025-10-31T22:04:36.758Z,podium,"{""totalDuration"": 353, ""totalEvents"": 166}"
session_1761945934021_7hi1bxa28,time_update,2025-10-31T22:04:36.847Z,podium,"{""timeOnPage"": 0, ""totalTime"": 353}"
session_1761945934021_7hi1bxa28,page_hidden,2025-10-31T22:04:36.848Z,podium,{}
session_1761945934021_7hi1bxa28,page_view,2025-10-31T22:04:37.017Z,podium,"{""page"": ""input""}"
